section,name,calls,total_ns,avg_ns,max_ns,call_hz,frequency_class,lock_wait_total_ns,lock_wait_max_ns
function,processBlockTotal,183,772300,4220.219,226600,3.043,low,0,0
function,analyserPushTotal,6013,549412400,91370.763,6527500,99.976,high,0,0
function,analyserOscilloscope,5831,4942200,847.573,22700,96.950,high,1131800,10200
function,analyserSpectrum,5830,332898500,57100.943,5538600,96.934,high,58100,400
function,analyserLoudness,4745,194829300,41059.916,1461800,78.894,high,0,0
function,analyserDynamics,5831,12807000,2196.364,47000,96.950,high,0,0
function,uiFrameDispatcher,2168,613503400,282981.273,10385100,36.047,high,0,0
function,uiFrameAssemble,2168,604419800,278791.421,10379300,36.047,high,0,0
function,uiOnFrameDispatch,19512,306004300,15682.877,5602100,324.421,high,0,0
function,uiModulePanelPaint,12255,36067685900,2943099.625,30459700,203.760,high,0,0
function,uiRepaintRequest,15129,0,0.000,0,251.546,high,0,0
function,uiRepaintSkippedInvisible,22,0,0.000,0,0.366,low,0,0
function,uiFrameListenerFanout,19512,0,0.000,0,324.421,high,0,0
function,dataPublishLatestFrame,2168,0,0.000,0,36.047,high,0,0
function,dataGetLatestFrame,3127,0,0.000,0,51.992,high,0,0
function,dataListenerListCopy,2168,0,0.000,0,36.047,high,0,0
function,lockOsc,7999,0,0.000,0,132.997,high,1299500,10200
function,lockSpec,3534,0,0.000,0,58.759,high,124500,400
function,lockLatestFrame,2168,0,0.000,0,36.047,high,68600,200
function,lockFrameListeners,2168,0,0.000,0,36.047,high,114700,8000
function,memoryFrameSnapshotAlloc,2168,0,0.000,0,36.047,high,0,0
function,memoryFrameSnapshotRecycle,2168,0,0.000,0,36.047,high,0,0
function,lowFreqAudioSourceSwitch,1,0,0.000,0,0.017,low,0,0
function,lowFreqThemeOrUiStateChange,3,0,0.000,0,0.050,low,0,0

section,name,total_ns,cpu_share
partition,audioAnalysis,1095661700,0.028321
partition,uiRendering,37591613400,0.971679
partition,dataCommunication,0,0.000000
partition,memoryManagement,0,0.000000

section,name,total_ns,calls,cpu_share
thread,unknown,0,4,0.000000
thread,audio,1095661700,35630,0.028321
thread,ui,37591613400,91237,0.971679
thread,worker,0,0,0.000000

section,name,alloc_count,free_count,alloc_bytes,free_bytes,alloc_hz,free_hz
memory,global,2168,2168,81499456,81499456,36.047,36.047

section,module_type_id,module,paint_calls,paint_total_ns,paint_avg_ns,paint_max_ns,paint_over_8ms_count,paint_over_16ms_count,repaint_requests,repaint_skipped_invisible,repaint_coalesced_count,repaint_dropped_offscreen_count,dirty_area_sample_count,dirty_area_ratio_avg
ui_module,2,oscilloscope,1860,4729848700,2542929.409,9588500,4,0,1986,2,194,2,1860,0.968946
ui_module,3,spectrum,1451,2711140400,1868463.405,28148000,2,1,1358,1,86,1,1451,0.868279
ui_module,5,dynamics,1740,516875100,297054.655,685200,0,0,1857,0,182,0,1740,0.959228
ui_module,6,lufsRealtime,1,737300,737300.000,737300,0,0,0,2,0,2,1,1.000000
ui_module,8,oscilloscopeWave,1858,4333040900,2332099.516,30459700,3,1,1985,2,194,2,1858,0.968711
ui_module,9,phaseCorrelation,0,0,0.000,0,0,0,0,1,0,1,0,0.000000
ui_module,10,phaseBalance,1,330100,330100.000,330100,0,0,0,2,0,2,1,1.000000
ui_module,11,dynamicsMeters,1,417600,417600.000,417600,0,0,0,2,0,2,1,1.000000
ui_module,13,dynamicsCrest,1,434300,434300.000,434300,0,0,0,2,0,2,1,1.000000
ui_module,14,waveform,1850,761207700,411463.622,1154400,0,0,1850,0,312,0,1850,0.604379
ui_module,15,vuMeter,2064,515179100,249602.277,581900,0,0,2169,3,877,3,2064,0.986719
ui_module,16,spectrogram,1,999900,999900.000,999900,0,0,0,2,0,2,1,1.000000
ui_module,17,spectrogram3d,1427,22497474800,15765574.492,20625600,1392,726,1472,3,135,3,1427,0.895721
ui_module,18,tamagotchi,0,0,0.000,0,0,0,667,0,206,0,0,0.000000
ui_module,19,unknown(19),0,0,0.000,0,0,0,1785,0,184,0,0,0.000000

section,name,sample_count,min,avg,p95,max
frame_listener_dist,frameListenerCount,2168,9,9.000000,9,9
